"Catalog Advanced Search","Căutare avansată în catalog",module,Magento_CatalogSearch
"We can't find any items matching these search criteria.","Nu putem găsi niciun articol care să corespundă acestor criterii de căutare.",module,Magento_CatalogSearch
"An error occurred. For details, see the error log.","A aparut o eroare. Pentru detalii, consultați jurnalul de erori.",module,Magento_CatalogSearch
"Enable EAV Indexer","Activați EAV Indexer",module,Magento_CatalogSearch
"%1 and greater","%1 și mai mare",module,Magento_CatalogSearch
"Minimal Query Length","Lungime minimă de interogare",module,Magento_CatalogSearch
"Minimum Search query length is %1","Lungimea minimă a interogării de căutare este %1",module,Magento_CatalogSearch
"Autocomplete Limit","Limită de completare automată",module,Magento_CatalogSearch
"Search Settings","Setări de căutare",module,Magento_CatalogSearch
"This value must be compatible with the corresponding setting in the configured search engine. Be aware: a low query length limit may cause the performance impact.","Această valoare trebuie să fie compatibilă cu setarea corespunzătoare din motorul de căutare configurat. Rețineți: o limită mică a lungimii interogărilor poate avea un impact asupra performanței.",module,Magento_CatalogSearch
"Please enter a valid price range.","Vă rugăm să introduceți un interval de preț valid.",module,Magento_CatalogSearch
"Advanced Search Results","Rezultatele căutării avansate",module,Magento_CatalogSearch
"<strong>%1 item</strong> were found using the following search criteria","<strong>%1 articol</strong> au fost găsite folosind următoarele criterii de căutare",module,Magento_CatalogSearch
"Your search returned no results.","Căutarea dvs. nu a returnat niciun rezultat.",module,Magento_CatalogSearch
"Maximum Query Length","Lungimea maximă a interogării",module,Magento_CatalogSearch
"Generate ""category/product"" URL Rewrites","Generează ""categoria/produs"" URL Rewrites",module,Magento_CatalogUrlRewrite
"Create Permanent Redirect for URLs if URL Key Changed","Creați redirecționare permanentă pentru adrese URL dacă cheia URL a fost schimbată",module,Magento_CatalogUrlRewrite
"Use Categories Path for Product URLs","Utilizați Calea categoriilor pentru adresele URL ale produselor",module,Magento_CatalogUrlRewrite
"You need to refresh the cache.","Trebuie să reîmprospătați memoria cache.",module,Magento_CatalogUrlRewrite
"Invalid URL key","Cheie URL nevalidă",module,Magento_CatalogUrlRewrite
"Create Permanent Redirect for old URL","Creați redirecționare permanentă pentru adresa URL veche",module,Magento_CatalogUrlRewrite
"Can not change the visibility of the product with SKU equals ""%1"". URL key ""%2"" for specified store already exists.","Nu se poate schimba vizibilitatea produsului cu SKU egal cu ""%1"". Cheia URL ""%2"" pentru magazinul specificat există deja.",module,Magento_CatalogUrlRewrite
"Category URL Suffix","Sufixul URL al categoriei",module,Magento_CatalogUrlRewrite
"Turn off ""category/products"" URL rewrites?","Dezactivați rescrierea URL-urilor ""category/products""?".,module,Magento_CatalogUrlRewrite
"URL key ""%1"" matches a reserved endpoint name (%2). Use another URL key.","Cheia URL ""%1"" se potrivește cu un nume de punct final rezervat (%2). Utilizați o altă cheie URL.",module,Magento_CatalogUrlRewrite
"Product URL Suffix","Sufixul URL al produsului",module,Magento_CatalogUrlRewrite
"Products Grid Template","Șablon de grilă de produse",module,Magento_CatalogWidget
"Product Attribute","Atributul produsului",module,Magento_CatalogWidget
"List of Products","Lista de produse",module,Magento_CatalogWidget
"Catalog Products List","Lista de produse din catalog",module,Magento_CatalogWidget
"Please choose a condition to add.","Vă rugăm să alegeți o condiție de adăugat.",module,Magento_CatalogWidget
"There are more than one shipping addresses.","Există mai multe adrese de expediere.",module,Magento_Checkout
"Estimate Shipping and Tax","Transport si taxe estimate",module,Magento_Checkout
"Maximum Number of Items to Display","Numărul maxim de articole de afișat",module,Magento_Checkout
"We can't update the shopping cart.","Nu putem actualiza coșul de cumpărături.",module,Magento_Checkout
"Shopping Cart Items","Articole din coșul de cumpărături",module,Magento_Checkout
"We'll send your order confirmation here.","Vă vom trimite confirmarea comenzii aici.",module,Magento_Checkout
"Billing Address:","Adresa de facturare:",module,Magento_Checkout
Remove,Îndepărtați,module,Magento_Checkout
"Sorry, guest checkout is not available.","Ne pare rău, checkout pentru oaspeți nu este disponibil.",module,Magento_Checkout
"Checkout Options","Opțiuni de plată",module,Magento_Checkout
"Payment Transaction Failed Reminder","Memento privind tranzacția de plată eșuată",module,Magento_Checkout
"Are you sure you would like to remove this item from the shopping cart?","Sunteți sigur că doriți să eliminați acest articol din coșul de cumpărături?",module,Magento_Checkout
"Create an Account","creează un cont",module,Magento_Checkout
"No Payment method available.","Nu este disponibilă nicio metodă de plată.",module,Magento_Checkout
"One-page checkout is turned off.","Încărcarea pentru o pagină este dezactivată.",module,Magento_Checkout
"Send Payment Failed Email Copy To","Trimiterea e-mailului de plată a eșuat Copierea către",module,Magento_Checkout
"Review & Payments","Revizuire și plăți",module,Magento_Checkout
"An error occurred on the server. Please try to place the order again.","A apărut o eroare pe server. Vă rugăm să încercați să plasați din nou comanda.",module,Magento_Checkout
"Totals calculation is not applicable to empty cart","Calculul totalurilor nu este aplicabil pentru coșul gol",module,Magento_Checkout
"Shipping Address","Adresa de transport",module,Magento_Checkout
"We can't remove the item.","Nu putem elimina articolul.",module,Magento_Checkout
"Select a new payment method","Selectați o nouă metodă de plată",module,Magento_Checkout
"The shipping information was unable to be saved. Verify the input data and try again.","Informațiile de expediere nu au putut fi salvate. Verificați datele introduse și încercați din nou.",module,Magento_Checkout
"We adjusted product quantities to fit the required increments.","Am ajustat cantitățile de produse pentru a se potrivi cu creșterile necesare.",module,Magento_Checkout
"Order Summary","Comanda Rezumat",module,Magento_Checkout
" item"," articol",module,Magento_Checkout
"You can track your order status by creating an account.","Puteți urmări starea comenzii prin crearea unui cont.",module,Magento_Checkout
"Not yet calculated","Încă nu s-a calculat",module,Magento_Checkout
"Maximum Number of Items to Display in Order Summary","Numărul maxim de articole de afișat în Rezumatul comenzii",module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.","Vă vom trimite prin e-mail o confirmare a comenzii cu detalii și informații de urmărire.",module,Magento_Checkout
"After Adding a Product Redirect to Shopping Cart","După ce ați adăugat o redirecționare a produsului în coșul de cumpărături",module,Magento_Checkout
"My Cart (1 item)","Coșul meu (1 articol)",module,Magento_Checkout
"Payment Page","Pagina de plată",module,Magento_Checkout
"Cart Subtotal","Subtotal general",module,Magento_Checkout
"We don't have some of the products you want.","Nu avem unele dintre produsele pe care le-am avut.",module,Magento_Checkout
"Invalid shipping method","Metodă de livrare nevalidă",module,Magento_Checkout
"Save in address book","Salvați în agenda",module,Magento_Checkout
"Display item quantities","Afișați cantitățile de articole",module,Magento_Checkout
"My Cart Link","Link-ul coșului meu",module,Magento_Checkout
"See Details","Vezi detalii",module,Magento_Checkout
"Number of Items to Display Scrollbar","Numărul de elemente de afișat Scrollbar",module,Magento_Checkout
"Payment Failed Template","Șablon de plată eșuată",module,Magento_Checkout
Error!,Eroare!,module,Magento_Checkout
"Separate by "","".","Separați prin "",""",module,Magento_Checkout
"Forgot Your Password?","Ați uitat parola?",module,Magento_Checkout
"We don't have as many of some products as you want.","Nu avem atât de multe dintre unele produse pe cât doriți.",module,Magento_Checkout
"Date & Time:","Data și ora:",module,Magento_Checkout
"Carrier with such method not found: %1, %2","Purtător cu o astfel de metodă nu a fost găsit: %1, %2",module,Magento_Checkout
"DB exception","Excepție DB",module,Magento_Checkout
" items"," articole",module,Magento_Checkout
"We cannot apply the coupon code.","Nu putem aplica codul de cupon.",module,Magento_Checkout
"New Address","Adresa noua",module,Magento_Checkout
"Quantity was recalculated from %1 to %2","Cantitatea a fost recalculată de la %1 la %2",module,Magento_Checkout
"Display Cart Summary","Afișează rezumatul coșului",module,Magento_Checkout
"Allow Guest Checkout","Permiteți checkout pentru oaspeți",module,Magento_Checkout
"Something went wrong while saving the page. Please refresh the page and try again.","A apărut o eroare la salvarea paginii. Vă rugăm să reîmprospătați pagina și să încercați din nou.",module,Magento_Checkout
"We cannot configure the product.","Nu putem configura produsul.",module,Magento_Checkout
"Your session has expired","Sesiunea dumneavoastră a expirat",module,Magento_Checkout
"Estimate Tax","Taxa de estimare",module,Magento_Checkout
"Cancel Coupon","Anulează cuponul",module,Magento_Checkout
"View Details","Vezi detalii",module,Magento_Checkout
"The quote item isn't found. Verify the item and try again.","Elementul citat nu a fost găsit. Verificați articolul și încercați din nou.",module,Magento_Checkout
"We can't update the item right now.","Nu putem actualiza articolul acum.",module,Magento_Checkout
"You used coupon code ""%1"".","Ați folosit codul de cupon ""%1"".",module,Magento_Checkout
"Ship here","Trimiteți aici",module,Magento_Checkout
"Enable Onepage Checkout","Activați Onepage Checkout",module,Magento_Checkout
"A letter with further instructions will be sent to your email.","O scrisoare cu instrucțiuni suplimentare va fi trimisă pe adresa dvs. de e-mail.",module,Magento_Checkout
Customer:,Client:,module,Magento_Checkout
"Number of Items to Display Pager","Numărul de articole de afișat pe paginatorul",module,Magento_Checkout
"My billing and shipping address are the same","Adresa mea de facturare și expediere sunt aceleași",module,Magento_Checkout
"Update Cart","Actualizați coșul",module,Magento_Checkout
"Print receipt","Tipăriți chitanța",module,Magento_Checkout
"Payment Information","informatii de plata",module,Magento_Checkout
"Show Cross-sell Items in the Shopping Cart","Afișați articolele de vânzare încrucișată în coșul de cumpărături",module,Magento_Checkout
"Display number of items in cart","Afișează numărul de articole din coș",module,Magento_Checkout
"The customer address is not valid.","Adresa clientului nu este valabilă.",module,Magento_Checkout
"Edit item parameters","Editați parametrii articolului",module,Magento_Checkout
"Send Payment Failed Email Copy Method","Trimitere plată eșuată Metoda de copiere a e-mailului",module,Magento_Checkout
"Payment Transaction Failed","Tranzacția de plată a eșuat",module,Magento_Checkout
"This quote item does not exist.","Acest articol citat nu există.",module,Magento_Checkout
"Payment Failed Emails","E-mailuri de plată eșuate",module,Magento_Checkout
"Customer is already registered","Clientul este deja înregistrat",module,Magento_Checkout
"Update Shopping Cart","Actualizati cosul de cumparaturi",module,Magento_Checkout
"Please specify a regionId in shipping address.","Vă rugăm să specificați un regionId în adresa de expediere.",module,Magento_Checkout
"Please select at least one product to add to cart","Vă rugăm să selectați cel puțin un produs de adăugat în coș",module,Magento_Checkout
Payment,Plata,module,Magento_Checkout
Total:,Total:,module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 a fost actualizat în coșul dumneavoastră de cumpărături.",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","Codul cuponului ""%1"" nu este valabil.",module,Magento_Checkout
"Quote Lifetime (days)","Durata de viață a cotației (zile)",module,Magento_Checkout
"Invalid method: %1","Metoda invalidă: %1",module,Magento_Checkout
"Checkout Type","Tip de plată",module,Magento_Checkout
"We received your order!","Am primit comanda ta!",module,Magento_Checkout
"Display Mini Cart","Display Mini Carucior",module,Magento_Checkout
"Ship To:","Îmbarca spre:",module,Magento_Checkout
"Page Not Found","Pagina nu a fost gasita",module,Magento_Checkout
"You can create an account after checkout.","Vă puteți crea un cont după finalizarea comenzii.",module,Magento_Checkout
"Load customer quote error","Eroare la încărcarea ofertei clientului",module,Magento_Checkout
"My Cart (%1 items)","Coșul meu (%1 articole)",module,Magento_Checkout
"Your order # is: <span>%1</span>.","Numărul comenzii dvs. este: <span>%1</span>.",module,Magento_Checkout
"Payment Failed Email Receiver","Plată eșuată receptor de e-mail",module,Magento_Checkout
"Estimated Total","Total estimat",module,Magento_Checkout
"Payment Failed Email Sender","Expeditorul de e-mail de plată a eșuat",module,Magento_Checkout
"Payment Method:","Modalitate de plată:",module,Magento_Checkout
"Error message!","Mesaj de eroare!",module,Magento_Checkout
Reason,Motivul,module,Magento_Checkout
"You added %1 to your <a href=""%2"">shopping cart</a>.","Ați adăugat %1 în coșul de cumpărături <a href=""%2"">carton de cumpărături</a>.",module,Magento_Checkout
"You canceled the coupon code.","Ați anulat codul de cupon.",module,Magento_Checkout
Shipping,Transportul maritim,module,Magento_Checkout
"Save Address","Salvați adresa",module,Magento_Checkout
"Display Billing Address On","Afișare adresa de facturare activată",module,Magento_Checkout
"You have no items in your shopping cart.","Nu aveți articole în coșul de cumpărături.",module,Magento_Checkout
"Shipping Address:","Adresa de transport:",module,Magento_Checkout
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface",module,Magento_Checkout
"Shipping Method:","Metodă de livrare:",module,Magento_Checkout
edit,modificați,module,Magento_Checkout
"Options Details","Opțiuni Detalii",module,Magento_Checkout
"%1: Line %2","%1: Linia %2",module,Magento_Checkout
"View and Edit Cart","Vizualizați și editați coșul",module,Magento_Checkout
"Sign In","Conectare",module,Magento_Checkout
"For delivery questions.","Pentru întrebări despre livrare.",module,Magento_Checkout
"You already have an account with us. Sign in or continue as guest.","Ai deja un cont la noi. Conectați-vă sau continuați ca invitat.",module,Magento_Checkout
Manually,Manual,module,Magento_CheckoutAgreements
"Checkout Terms and Conditions","Termenii și condițiile de plată",module,Magento_CheckoutAgreements
"Save Condition","Condiție de salvare",module,Magento_CheckoutAgreements
"Content Height (css)","Înălțimea conținutului (css)",module,Magento_CheckoutAgreements
"Condition Name","Nume condiție",module,Magento_CheckoutAgreements
"Add New Condition","Adăugați o stare nouă",module,Magento_CheckoutAgreements
"Show Content as","Afișați conținut ca",module,Magento_CheckoutAgreements
Automatically,În mod automat,module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Editați Termenii și Condițiile",module,Magento_CheckoutAgreements
"You deleted the condition.","Ai șters condiția.",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","A apărut o eroare la ștergerea acestei condiții.",module,Magento_CheckoutAgreements
"You saved the condition.","Ai salvat condiția.",module,Magento_CheckoutAgreements
"Enable Terms and Conditions","Activați Termenii și condițiile",module,Magento_CheckoutAgreements
"Content Height","Înălțimea conținutului",module,Magento_CheckoutAgreements
"Terms & Conditions","Termeni și condiții",module,Magento_CheckoutAgreements
"New Condition","Stare Noua",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","A apărut o eroare la salvarea acestei condiții.",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Informații despre termeni și condiții",module,Magento_CheckoutAgreements
Applied,Aplicată,module,Magento_CheckoutAgreements
"Checkout Conditions","Condiții de checkout",module,Magento_CheckoutAgreements
"A checkout agreement with the ""%1"" specified ID wasn't found. Verify the ID and try again.","Nu a fost găsit un acord de plată cu ID-ul specificat ""%1"". Verificați ID-ul și încercați din nou.",module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be removed.","Acordul de verificare ""%1"" nu a putut fi eliminat.",module,Magento_CheckoutAgreements
"New Terms and Conditions","Termeni și condiții noi",module,Magento_CheckoutAgreements
"This condition no longer exists.","Această condiție nu mai există.",module,Magento_CheckoutAgreements
"Terms and Conditions","Termeni si conditii",module,Magento_CheckoutAgreements
"Edit Condition","Editați condiția",module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be saved.","Acordul de control ""%1"" nu a putut fi salvat.",module,Magento_CheckoutAgreements
"Delete Condition","Șterge condiția",module,Magento_CheckoutAgreements
"Checkbox Text","Caseta de selectare Text",module,Magento_CheckoutAgreements
"Directory %1 is not under storage root path.","Directorul %1 nu se află în calea rădăcină de stocare.",module,Magento_Cms
"Oh no. That isn't right.","Oh nu. Nu este corect.",module,Magento_Cms
"New Block","Bloc nou",module,Magento_Cms
"WYSIWYG Editor","Editor WYSIWYG",module,Magento_Cms
"We can't upload the file to current folder right now. Please try another folder.","Nu putem încărca fișierul în folderul curent acum. Vă rugăm să încercați un alt folder.",module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","Acest identificator este rezervat pentru ""CMS No Cookies Page"" în configurare.",module,Magento_Cms
"Show Notice if JavaScript is Disabled","Afișați notificarea dacă JavaScript este dezactivat",module,Magento_Cms
"Block Title","Titlul blocului",module,Magento_Cms
"Redirect to CMS-page if Cookies are Disabled","Redirecționați către pagina CMS dacă modulele cookie sunt dezactivate",module,Magento_Cms
"Enable Block","Activați Blocare",module,Magento_Cms
Content,Conținut,module,Magento_Cms
"A block identifier with the same properties already exists in the selected store.","Un identificator de bloc cu aceleași proprietăți există deja în magazinul selectat.",module,Magento_Cms
RuntimeException,RuntimeException,module,Magento_Cms
"This block no longer exists.","Acest bloc nu mai există.",module,Magento_Cms
"Page Information","Informații despre pagină",module,Magento_Cms
"Add New Block","Adăugați bloc nou",module,Magento_Cms
"WYSIWYG Options","Opțiuni WYSIWYG",module,Magento_Cms
"You saved the block.","Ai salvat blocul.",module,Magento_Cms
"Could not create a directory.","Nu s-a putut crea un director.",module,Magento_Cms
"Content Management","Management de conținut",module,Magento_Cms
"Edit Page","Pagina de editare",module,Magento_Cms
"Delete Page","Șterge pagina",module,Magento_Cms
"Could not delete the page: %1","Nu s-a putut șterge pagina: %1",module,Magento_Cms
"You duplicated the block.","Ai duplicat blocul.",module,Magento_Cms
"Privacy and Cookie Policy","Confidențialitate și politica de cookie-uri",module,Magento_Cms
"Page ""%id"" doesn't have custom layout assigned","Pagina ""%id"" nu are alocat un aspect personalizat",module,Magento_Cms
"New Theme","Temă nouă",module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","Vă rugăm să redenumiți folderul folosind numai litere, cifre, litere de subliniere și liniuțe.",module,Magento_Cms
"CMS Home Page","Pagina de pornire CMS",module,Magento_Cms
"Custom Theme","Tema personalizată",module,Magento_Cms
"CMS No Route Page","CMS Fără pagină de rută",module,Magento_Cms
"We cannot delete directory %1.","Nu putem șterge directorul %1.",module,Magento_Cms
"This page no longer exists.","Această pagină nu mai există.",module,Magento_Cms
"General Information","Informații generale",module,Magento_Cms
"Something went wrong while saving the page.","A apărut o eroare la salvarea paginii.",module,Magento_Cms
"CMS Static Block Default Template","Șablon implicit de bloc static CMS",module,Magento_Cms
"You deleted the block.","Ai șters blocul.",module,Magento_Cms
"Required field ""%1"" is empty.","Câmpul obligatoriu ""%1"" este gol.",module,Magento_Cms
"The page has been deleted.","Pagina a fost ștearsă.",module,Magento_Cms
"New Layout","Aspect nou",module,Magento_Cms
"Enabled by Default","Activat implicit",module,Magento_Cms
"Disabled by Default","Dezactivat implicit",module,Magento_Cms
"Delete Selected","Sterge selectia",module,Magento_Cms
"Disabled Completely","Dezactivat complet",module,Magento_Cms
"The directory %1 is not writable by server.","Directorul %1 nu poate fi scris de către server.",module,Magento_Cms
"Page in Websites","Pagina în site-uri web",module,Magento_Cms
"Save Page","Salvează pagina",module,Magento_Cms
"Could not save the page: %1","Nu s-a putut salva pagina: %1",module,Magento_Cms
"Meta Title","Meta Titlu",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.","Am găsit un director cu același nume. Vă rugăm să încercați un alt nume de folder.",module,Magento_Cms
"Static Blocks","Blocuri statice",module,Magento_Cms
"CMS No Cookies Page","Pagina CMS fără cookie-uri",module,Magento_Cms
"Manage Pages","Gestionați paginile",module,Magento_Cms
Design,Design,module,Magento_Cms
"Meta Description","Meta Descriere",module,Magento_Cms
Pages,Pagini,module,Magento_Cms
"Anchor Custom Text","Ancora text personalizat",module,Magento_Cms
"The CMS block with the ""%1"" ID doesn't exist.","Blocul CMS cu ID-ul ""%1"" nu există.",module,Magento_Cms
"Collapse All","Restrângeți totul",module,Magento_Cms
Modified,Modificat,module,Magento_Cms
"Layout update is invalid","Actualizarea aspectului este nevalidă",module,Magento_Cms
Blocks,Blocuri,module,Magento_Cms
"This identifier is reserved for ""CMS No Route Page"" in configuration.","Acest identificator este rezervat pentru ""CMS No Route Page"" în configurare.",module,Magento_Cms
"The CMS page with the ""%1"" ID doesn't exist.","Pagina CMS cu ID-ul ""%1"" nu există.",module,Magento_Cms
"Select Page...","Selectați pagina...",module,Magento_Cms
"Meta Keywords","Cuvinte cheie meta",module,Magento_Cms
"The page URL key can't use capital letters or disallowed symbols. Remove the letters and symbols and try again.","Cheia URL a paginii nu poate folosi majuscule sau simboluri interzise. Eliminați literele și simbolurile și încercați din nou.",module,Magento_Cms
"We cannot create a new directory.","Nu putem crea un director nou.",module,Magento_Cms
"CMS Static Block","Bloc static CMS",module,Magento_Cms
"Select Block...","Selectați Blocare...",module,Magento_Cms
"The page URL key can't use only numbers. Add letters or words and try again.","Cheia URL a paginii nu poate folosi numai numere. Adăugați litere sau cuvinte și încercați din nou.",module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","Pentru a aplica modificările, trebuie să completați câmpul ascuns obligatoriu ""%1""",module,Magento_Cms
Block,Bloc,module,Magento_Cms
"Expand All","Extinde toate",module,Magento_Cms
"Search Engine Optimization","Optimizare motor de căutare",module,Magento_Cms
"You saved the page.","Ai salvat pagina.",module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.","Acest identificator este rezervat pentru ""Pagina principală CMS"" în configurație.",module,Magento_Cms
"Custom Layout Update","Actualizare aspect personalizat",module,Magento_Cms
"New Page","Pagina noua",module,Magento_Cms
px.,px.,module,Magento_Cms
"Something went wrong while saving the block.","A apărut o eroare la salvarea blocului.",module,Magento_Cms
"Custom design to","Design personalizat la",module,Magento_Cms
"Content Heading","Titlu de conținut",module,Magento_Cms
"Add New Page","Adăugați o pagină nouă",module,Magento_Cms
"CMS Page Link","Link către pagina CMS",module,Magento_Cms
"CMS Page","Pagina CMS",module,Magento_Cms
"Layout Update XML","Layout Update XML",module,Magento_Cms
"Custom Layout","Aspect personalizat",module,Magento_Cms
"We can't find a page to delete.","Nu găsim o pagină de șters.",module,Magento_Cms
"Browser Capabilities Detection","Detectarea capabilităților browserului",module,Magento_Cms
"Show Breadcrumbs for CMS Pages","Afișați breadcrumbs pentru paginile CMS",module,Magento_Cms
"No files found","Niciun fișier găsit",module,Magento_Cms
"Add Selected","Adăugați selectat",module,Magento_Cms
"If empty, the Page Title will be used","Dacă este gol, va fi folosit titlul paginii",module,Magento_Cms
"We can't find a block to delete.","Nu găsim un bloc de șters.",module,Magento_Cms
"Edit Block","Editare bloc",module,Magento_Cms
"You duplicated the page.","Ai duplicat pagina.",module,Magento_Cms
"TinyMCE 4","TinyMCE 4",module,Magento_Cms
"Enable WYSIWYG Editor","Activați Editorul WYSIWYG",module,Magento_Cms
"A total of %1 record(s) have been enabled.","Un total de %1 înregistrări au fost activate.",module,Magento_Cms
"Custom design from","Design personalizat de la",module,Magento_Cms
"Custom Design Update","Actualizare de design personalizat",module,Magento_Cms
"Images (%1)","Imagini (%1)",module,Magento_Cms
"Link to a CMS Page","Link către o pagină CMS",module,Magento_Cms
"Enable Page","Activați pagina",module,Magento_Cms
"A total of %1 record(s) have been disabled.","Un total de %1 înregistrări au fost dezactivate.",module,Magento_Cms
"Make sure that static block content does not reference the block itself.","Asigurați-vă că conținutul blocului static nu face referire la blocul în sine.",module,Magento_Cms
Identifier,Identificator,module,Magento_Cms
"
                        List of layout files with an update handle ""selectable""
                        matching *PageIdentifier*_*UpdateID*.
                        <br/>
                        See Magento documentation for more information
                    ","
                        Listă de fișiere de machetare cu un mâner de actualizare ""selectabil""
                        care se potrivește cu *PageIdentifier*_*UpdateID*.
                        <br/>
                        Consultați documentația Magento pentru mai multe informații
                    ",module,Magento_Cms
"Show Notice if Local Storage is Disabled","Afișați notificarea dacă stocarea locală este dezactivată",module,Magento_Cms
"Media Gallery","Galeria Media",module,Magento_Cms
"Default Page Layout","Aspect de pagină implicit",module,Magento_Cms
"File validation failed.","Validarea fișierului a eșuat.",module,Magento_Cms
"Are you sure you want to delete selected items?","Sunteți sigur că doriți să ștergeți elementele selectate?",module,Magento_Cms
"Edit Page Design","Editați designul paginii",module,Magento_Cms
"You are not allowed to change CMS pages design settings","Nu aveți voie să modificați setările de design ale paginilor CMS",module,Magento_Cms
"Invalid format","Format invalid",module,Magento_Cms
"Contents of a Static Block","Conținutul unui bloc static",module,Magento_Cms
"Delete Block","Șterge bloc",module,Magento_Cms
"Invalid Custom Layout Update selected","Actualizare nevalidă a aspectului personalizat selectat",module,Magento_Cms
"Custom layout update is invalid","Actualizarea aspectului personalizat este nevalidă",module,Magento_Cms
"""Page id/identifier should be specified","""Trebuie specificat id-ul/identificatorul paginii",module,Magento_CmsGraphQl
"""identifiers"" of CMS blocks should be specified","""identificatorii"" blocurilor CMS ar trebui să fie specificați",module,Magento_CmsGraphQl
"Search String","Căutare șir",module,Magento_Config
"Magento Admin","Administrator Magento",module,Magento_Config
"Field 3","Câmpul 3",module,Magento_Config
Optional,Opțional,module,Magento_Config
"Advanced Section","Secțiunea avansată",module,Magento_Config
some_comment,un_comentariu,module,Magento_Config
"The ""%1"" file doesn't exist.","Fișierul ""%1"" nu există.",module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specificați o adresă URL sau o cale care începe cu un spațiu (s): %1 și se termină cu ""/"".",module,Magento_Config
"Invalid %1. %2","Invalid %1. %2",module,Magento_Config
"HTTPS (SSL)","HTTPS (SSL)",module,Magento_Config
"Store Email Addresses Section","Secțiunea de adrese de e-mail a magazinului",module,Magento_Config
"The ""%1"" path doesn't exist. Verify and try again.","Calea ""%1"" nu există. Verificați și încercați din nou.",module,Magento_Config
"store(%1) scope","store(%1) scope",module,Magento_Config
"-- No Theme --","-- Fără temă --",module,Magento_Config
"some prefix","un prefix",module,Magento_Config
"Configuration for path: ""%1"" doesn't exist","Configurație pentru calea de acces: ""%1"" nu există",module,Magento_Config
"The ""test/test/test"" path does not exists","Calea ""test/test/test"" nu există",module,Magento_Config
"The value you set has already been locked. To change the value, use the --%1 option.","Valoarea pe care ați setat-o a fost deja blocată. Pentru a modifica valoarea, utilizați opțiunea --%1.",module,Magento_Config
"Group Label","Eticheta de grup",module,Magento_Config
"Filesystem is not writable.","Sistemul de fișiere nu poate fi scris.",module,Magento_Config
"The ""%1"" email address is incorrect. Verify the email address and try again.","Adresa de e-mail ""%1"" este incorectă. Verificați adresa de e-mail și încercați din nou.",module,Magento_Config
"Maximum sender name length is 255. Please correct your settings.","Lungimea maximă a numelui expeditorului este de 255. Vă rugăm să vă corectați setările.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","Moneda de afișare implicită ""%1"" nu este disponibilă în valutele permise.",module,Magento_Config
"Default scope","Domeniul de aplicare implicit",module,Magento_Config
"Base currency","Moneda de bază",module,Magento_Config
"Tab Label","Etichetă filă",module,Magento_Config
"Always (during development)","Întotdeauna (în timpul dezvoltării)",module,Magento_Config
"%1 An empty value is allowed as well.","%1 Este permisă și o valoare goală.",module,Magento_Config
"website(%1) scope","website(%1) scope",module,Magento_Config
"Use Website","Utilizați site-ul web",module,Magento_Config
"element label","eticheta elementului",module,Magento_Config
"Field 3.1.1","Câmpul 3.1.1",module,Magento_Config
"Use system value","Utilizați valoarea de sistem",module,Magento_Config
"error message","mesaj de eroare",module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","Ne pare rău, nu am instalat moneda de afișare implicită pe care ați selectat-o.",module,Magento_Config
"Add after","Adăugați după",module,Magento_Config
"Developer Section","Secțiunea Dezvoltatori",module,Magento_Config
"Web Section","Secțiunea Web",module,Magento_Config
"Separate Email","E-mail separat",module,Magento_Config
"Advanced Admin Section","Secțiunea de administrare avansată",module,Magento_Config
"Design Section","Sectiunea Design",module,Magento_Config
"Yes (301 Moved Permanently)","Da (301 Moved Permanently)",module,Magento_Config
"Config form fieldset clone model required to be able to clone fields","Modelul de clonare al setului de câmpuri de formular de configurare este necesar pentru a putea clona câmpurile",module,Magento_Config
"Field 3.1","Câmpul 3.1",module,Magento_Config
"Visible section not found.","Secțiunea vizibilă nu a fost găsită.",module,Magento_Config
"General Section","Secția generală",module,Magento_Config
"Add \Exception","Adăugați o excepție",module,Magento_Config
"We can't save the Cron expression.","Nu putem salva expresia Cron.",module,Magento_Config
"HTTP (unsecure)","HTTP (nesecurizat)",module,Magento_Config
"'There is no defined type ' .","„Nu există un tip definit”.",module,Magento_Config
"element tooltip","element indicativ",module,Magento_Config
